Name,security_num,issuer_or_corp_num,is_fossil
הראל הנפקות אגח ה,1119221,513834200,0.0
"הראל הנפקות ה- הראל ביטוח מימון והנפקות בע""מ",1119221,513834200,0.0
עזריאלי,1119478,510960719,0.0
עזריאלי קבוצה,1119478,510960719,0.0
"עזריאלי קבוצה- קבוצת עזריאלי בע""מ (לשעבר קנית מימון)",1119478,510960719,0.0
"עזריאלי- קבוצת עזריאלי בע""מ",1119478,510960719,0.0
קבוצת עזריאלי,1119478,510960719,0.0
אלביט מערכות אג1,1119635,520043027,0.0
אלביט מערכות אגח א,1119635,520043027,0.0
דקאהנ.ק7,1119825,513704304,0.0
"דקסיה הנפקות אג""ח ז- דקסיה ישראל הנפ",1119825,513704304,0.0
דקסיה הנפקות אגח ז,1119825,513704304,0.0
דקסיה הנפקות ז,1119825,513704304,0.0
דקסיה הנפקות ז',1119825,513704304,0.0
דקסיה ישראל הנפקות אגח ז,1119825,513704304,0.0
מוניציפיל הנפ אג ז*,1119825,513704304,0.0
מוניציפל הנ אגח ז,1119825,513704304,0.0
מוניציפל הנפקות ז 3.55- מוניציפל הנפקות בעמ,1119825,513704304,0.0
"ריט 1 אג""ח ג 3.9",1120021,513821488,0.0
"ריט 1 אג""ח ג- ריט 1",1120021,513821488,0.0
ריט 1 אגח ג,1120021,513821488,0.0
ריט 1 אגח ג,1120021,1357,0.0
"ריט 1 אגח ג- ריט 1 בע""מ",1120021,513821488,0.0
ריט1 אג3,1120021,513821488,0.0
כללביט אג3,1120120,513754069,0.0
כללביט אגח ג,1120120,513754069,0.0
פרוטליקס- חסום,112060,1554,0.0
פרוטליקס,1120609,511903288,0.0
פרוטליקס חסומה 19.8.14,11206090,511903288,0.0
אינטרנט אגח ג,1120880,520044264,0.0
אורתם סהר אג4,1121060,512855404,0.0
אלקטרה נדלן אג4,1121227,510607328,0.0
אלקטרה נדלן אג4*,1121227,510607328,0.0
אלקטרה נדלן אגח ד,1121227,510607328,0.0
"אלקטרה נדלן אגח ד- אלקטרה נדל""ן בע""מ",1121227,510607328,0.0
דלק קב אג יט,1121326,520044322,1.0
הכשרה אנרגיה,1121474,514423474,0.0
בראק אן וי,1121607,1560,0.0
בראק אן וי,1121607,34250659,0.0
בראק אן וי*,1121607,1560,0.0
בראק אן וי- בראק אן וי,1121607,34250659,0.0
בראק קפיטל פרופ,1121607,34250659,0.0
בראק קפיטל פרופרטיז אן וי,1121607,34250659,0.0
פלוריסטם,1121730,1569,0.0
דש איפקס אג3,1121763,520043795,0.0
דש איפקס הולדינ,1121763,520043795,0.0
"מיטב דש  אג""ח ג- מיטב דש השקעות",1121763,520043795,0.0
"מיטב דש אג""ח ג- מיטב דש השקעות",1121763,520043795,0.0
מיטב דש אג3,1121763,520043795,0.0
מיטב דש אגח ג,1121763,520043795,0.0
בינל הנפ התח כ,1121953,513141879,0.0
בינל הנפק התח כ,1121953,513141879,0.0
בינל הנפקות התח כ,1121953,513141879,0.0
"בינלאומי אג""ח כ'",1121953,513141879,0.0
"בינלאומי הנפקות אג""ח כ- בינלאומי הנפקות",1121953,513141879,0.0
בינלאומי הנפקות הת20,1121953,513141879,0.0
בינלאומי הנפקות התח כ,1121953,513141879,0.0
"בינלאומי הנפקות כ נדחה- הבינלאומי הראשון הנפקות בע""מ",1121953,513141879,0.0
לייב-פרסון,1123017,1579,0.0
לייבפרסון,1123017,512796756,0.0
"*אנרג'יקס- אנרג'יקס אנרגיות מתחדשות בע""מ",1123355,513901371,0.0
. אנרג'יקס-אנרגיות מתחדשות,1123355,513901371,0.0
 מץד'טפ_ למט_,1123355,513901371,0.0
אינרג'יקס- אנרג'יקס,1123355,513901371,0.0
אנרג'יקס,1123355,513901371,0.0
אנרגיקס,1123355,513901371,0.0
אנרגיקס*,1123355,513901371,0.0
אינרג'יקס- חסום150119- אנרג'יקס,11233550,513901371,0.0
טץו_כט_ לטלום,1123587,513682146,0.0
ירושלים הנ אגח יד,1123587,513682146,0.0
ירושלים הנפקות אגח יד,1123587,513682146,0.0
. ויקטורי רשת סופרמרקטים בעמ,1123777,514068980,0.0
ויקטורי,1123777,514068980,0.0
ויקטורי רשת סופ,1123777,514068980,0.0
קרסו,1123850,514065283,0.0
קרסו מוטורס,1123850,514065283,0.0
קרסו מר,1123850,514065283,0.0
קרסו- קרסו מוטורס,1123850,514065283,0.0
"קרסו- קרסו מוטורס בע""מ",1123850,514065283,0.0
"קרסומוטורס מ""ר",1123850,514065283,0.0
קרסו חסום,11238500,514065283,0.0
אשדר אג3,1123884,510609761,0.0
אשדר אגח ג,1123884,510609761,0.0
"*אגוד  הנפק התח יט- אגוד הנפקות בע""מ",1124080,513668277,0.0
"אגוד  הנפק התח יט- אגוד הנפקות בע""מ",1124080,513668277,0.0
אגוד הנפ התח יט,1124080,513668277,0.0
אגוד הנפקות  יט*,1124080,513668277,0.0
"אגוד הנפקות הת י""ט",1124080,513668277,0.0
אגוד הנפקות הת יט,1124080,513668277,0.0
אגוד הנפקות הת19,1124080,513668277,0.0
אגוד הנפקות התח יט,1124080,513668277,0.0
"רקח אגח ב- רקח תעשיה פרמצבטית בע""מ",1124510,520042003,0.0
"אלרן נדלן אגח ג- אלרן נדל""ן",1124650,511315707,0.0
"אלרן נדלן אגח ג- אלרן נדל""ן בע""מ",1124650,511315707,0.0
"שמן נפט וגז- שמן משאבי נפט וגז בע""מ",1125012,514532456,1.0
שיכון ובינוי אג5,1125210,520036104,0.0
שכון ובי אגח 5,1125210,520036104,0.0
שכון ובינוי אגח 5,1125210,520036104,0.0
(הראל הנפק ו שה(עתידי,1126069,513834200,0.0
"הראל הנפק אגח ו- הראל ביטוח מימון והנפקות בע""מ",1126069,513834200,0.0
הראל הנפק ו שה- הראל הנפקות,1126069,513834200,0.0
הראל הנפקות 6,1126069,513834200,0.0
הראל הנפקות אג6,1126069,513834200,0.0
הראל הנפקות אגח ו,1126069,513834200,0.0
(הראל הנפק ז שה(עתידי,1126077,513834200,0.0
"הראל הנפק אגח ז- הראל ביטוח מימון והנפקות בע""מ",1126077,513834200,0.0
"הראל הנפקות אג""ח ז שה- הראל הנפקות",1126077,513834200,0.0
הראל הנפקות אג7,1126077,513834200,0.0
הראל הנפקות אגח ז,1126077,513834200,0.0
הראל הנפקות אגח ז,1126077,1367,0.0
הראל הנפקות ז,1126077,513834200,0.0
"אמות אג""ח ב'",1126630,520026683,0.0
"אמות אג""ח ב- אמות",1126630,520026683,0.0
אמות אגח ב,1126630,520026683,0.0
אמות אגח ב*,1126630,520026683,0.0
"אמות אגח ב- אמות השקעות בע""מ",1126630,520026683,0.0
אמות ב' %4.8,1126630,520026683,0.0
דה לסר אגח 3,1127299,1427976,0.0
דה לסר אגח ג,1127299,1513,0.0
דה לסר אגח ג- דה לסר גרופ לימיטד,1127299,1513,0.0
איי די איי אגח ג,1127349,514486042,0.0
איי די איי הנפקות ג- איידיאיי הנפקות,1127349,514486042,0.0
איי די אייג שה,1127349,514486042,0.0
"איי.די.איי הנ הת ג- איי.די.איי. הנפקות (2010) בע""מ",1127349,514486042,0.0
"ירושלים הנ סדרה 10 נ- ירושלים מימון והנפקות (2005) בע""מ",1127414,513682146,0.0
ירושלים הנפ נד 10,1127414,513682146,0.0
ירושלים הנפקות אג10,1127414,513682146,0.0
ירושלים הנפקות נד 10,1127414,513682146,0.0
ירושלים הנפקות נדחה אגח י,1127414,513682146,0.0
ירושלים מימון סדרה 1,1127414,513682146,0.0
ירושלים הנ אגח טו,1127422,513682146,0.0
"ירושלים הנ סדרה ט- ירושלים מימון והנפקות (2005) בע""מ",1127422,513682146,0.0
ירושלים הנפקות אג ט',1127422,513682146,0.0
ירושלים הנפקות אג9,1127422,513682146,0.0
ירושלים הנפקות אגח ט,1127422,513682146,0.0
ירושלים הנפקות ט- ירושלים הנפקות,1127422,513682146,0.0
ירושלים הנפקות סדרה ט,1127422,513682146,0.0
ירושליםהנפ אגחט,1127422,513682146,0.0
"תעש אוירית אג""ח ג- תעשיה אוירית",1127547,520027194,0.0
תעש אוירית אגח ג,1127547,520027194,0.0
תעשיה אווירית אגח ג,1127547,520027194,0.0
תעשיה אווירית ג',1127547,520027194,0.0
"תעשיה אוירית אג""ח ג",1127547,520027194,0.0
תעשיה אוירית אג3,1127547,520027194,0.0
"תעשיה אוירית אגח ג- התעשיה האוירית לישראל בע""מ",1127547,520027194,0.0
בראק אן וי אגח ב,1128347,1560,0.0
בראק אן וי אגח ב,1128347,34250659,0.0
בראק אן וי אגחב- בראק קפיטל פרופרטיז אן וי,1128347,1560,0.0
בראק אן וי ב',1128347,1560,0.0
בראק אן.וי אג2,1128347,34250659,0.0
אורתם סהר אגח ה,1128396,1424,0.0
"קדימהסטם- קדימהסטם בע""מ",1128461,514192558,0.0
סלע נדלן א,1128586,513992529,0.0
סלע נדלן אג1,1128586,513992529,0.0
סלע נדלן אגח א,1128586,513992529,0.0
"סלע נדלן אגח א- סלע קפיטל נדל""ן בע""מ",1128586,513992529,0.0
הראל הנפק אגח ח,1128875,513834200,0.0
הראל הנפקות אג8,1128875,513834200,0.0
הראל הנפקות אגח ח,1128875,513834200,0.0
ביג 5,1129279,513623314,0.0
ביג אג5,1129279,513623314,0.0
ביג אגח ה,1129279,513623314,0.0
"ביג ה- ביג מרכזי קניות (2004) בע""מ",1129279,513623314,0.0
ביג.ק5,1129279,513623314,0.0
"*מנדלסוןתשת- מנדלסון תשתיות ותעשיות בע""מ",1129444,513660373,0.0
מנדלסון,1129444,513660373,0.0
מנדלסון תשתיות ותעשיות בעמ*,1129444,513660373,0.0
מנדלסוןתשת*,1129444,513660373,0.0
"מנדלסוןתשת- מנדלסון תשתיות ותעשיות בע""מ",1129444,513660373,0.0
סומוטו,1129451,1607,0.0
"*דלק תמלוגים- דלק תמלוגים (2012) בע""מ",1129493,514837111,1.0
דלק תמלוגים,1129493,514837111,1.0
דלק תמלוגים*,1129493,514837111,1.0
איי די איי חברה לביטוח בעמ,1129501,513910703,0.0
איידיאיי ביטוח,1129501,513910703,0.0
"איידיאיי ביטוח- איי.די.איי. חברה לביטוח בע""מ",1129501,513910703,0.0
איידיאיי- איידיאיי ביטוח,1129501,513910703,0.0
אופקו,1129543,1610,0.0
אופקו,1129543,2279206,0.0
אפי נכסים אגח ו,1129550,510560188,0.0
אפריקה נכס אגח ו,1129550,510560188,0.0
אפריקה נכסים 6,1129550,510560188,0.0
אפריקה נכסים אג6,1129550,510560188,0.0
אפריקה נכסים אגח ו,1129550,510560188,0.0
אפריקה נכסים אגח ו',1129550,510560188,0.0
"אפריקה נכסים אגח ו- אפי נכסים בע""מ",1129550,510560188,0.0
"שיכון בנוי 6- שיכון ובינוי בע""מ",1129733,520036104,0.0
שיכון ובינוי אג,1129733,520036104,0.0
שיכון ובינוי אג6,1129733,520036104,0.0
שיכון ובינוי אגח 6,1129733,520036104,0.0
"שיכון ובינוי אגח 6- שיכון ובינוי - אחזקות בע""מ",1129733,520036104,0.0
שכון ובי אגח 6,1129733,520036104,0.0
שכון ובינוי אגח 6,1129733,520036104,0.0
שיכון ובינוי אג6 חסום,11297330,520036104,0.0
שיכון ובינוי אג6 חסום 7/4/20,11297330,520036104,0.0
שכון ובינוי אגח 6-הפחתה,11297330,520036104,0.0
"שיכון בנוי 7- שיכון ובינוי בע""מ",1129741,520036104,0.0
שיכון ובינוי אג,1129741,520036104,0.0
שיכון ובינוי אג7,1129741,520036104,0.0
שכון ובי אגח 7,1129741,520036104,0.0
שכון ובינוי אגח 7,1129741,520036104,0.0
*ריט 1 אגח ד,1129899,513821488,0.0
"*ריט 1 אגח ד- ריט 1 בע""מ",1129899,513821488,0.0
"ריט 1 אג""ח ד- ריט 1",1129899,513821488,0.0
ריט 1 אג4,1129899,513821488,0.0
ריט 1 אגח ד,1129899,513821488,0.0
"ריט 1 אגח ד- ריט 1 בע""מ",1129899,513821488,0.0
ריט 1 ד*,1129899,513821488,0.0
ריט אג4,1129899,513821488,0.0
ריט1 אגח ד*,1129899,513821488,0.0
דקסיה הנפקות נדחה יד,1129907,513704304,0.0
דקסיה ישראל הנפקות יד,1129907,513704304,0.0
מוניציפל הנפ נד יד,1129907,513704304,0.0
מוניציפל הנפק נדחה יד- מוניציפל הנפקות בעמ,1129907,513704304,0.0
"רבוע כחול נדל""ן",1130467,513765859,0.0
"רבוע נדל""ן אג""ח ה- רבוע כחול נדל""ן בע""מ",1130467,513765859,0.0
רבוע נדלן אג ה,1130467,513765859,0.0
רבוע נדלן אגח ה,1130467,513765859,0.0
רבוע נדלן ה,1130467,513765859,0.0
"מגה אור אג""ח ד'*",1130632,513257873,0.0
מגה אור אג4,1130632,513257873,0.0
מגה אור אגח ד,1130632,513257873,0.0
"מגה אור אגח ד- מגה אור החזקות בע""מ",1130632,513257873,0.0
מגה אור ד,1130632,513257873,0.0
מגה אור אג4 חסום,11306320,513257873,0.0
פריגו,1130699,1612,0.0
פריגו,1130699,529592,0.0
פריגו דואלי,1130699,520037599,0.0
"פריגו מ""ר",1130699,529592,0.0
פריגו פי אל סי,1130699,1612,0.0
פריגו- פריגו,1130699,529592,0.0
פריגו- פריגו קומפני דואלי,1130699,520037599,0.0
סאמיט אג 6,1130939,520043720,0.0
סאמיט אג6,1130939,520043720,0.0
סאמיט אגח ו,1130939,520043720,0.0
סאמיט אגח ו,1130939,1060,0.0
סאמיט אג 6 חסום,11309390,520043720,0.0
סאמיט אג6 חסום 7.4.20,11309390,520043720,0.0
סאמיט אגח ו-הפחתה,11309390,520043720,0.0
מגדלי הים התיכון,1131523,512719485,0.0
מגדלי ים התיכון,1131523,512719485,0.0
מגדלי תיכון,1131523,512719485,0.0
מגדלי תיכון,1131523,1614,0.0
"מגדלי תיכון מ""ר",1131523,512719485,0.0
מגדלי תיכון- מגדלי הים התיכון,1131523,512719485,0.0
מגדלי תיכון- מגדלי ים תיכון,1131523,512719485,0.0
סקייליין,1131556,1328683,0.0
סקייליין,1131556,1613,0.0
סקיילין,1131556,1613,0.0
אינטרנט זהב אגח ד,1131614,520044264,0.0
"אינטרנט זהב אגח ד- אינטרנט גולד - קווי זהב בע""מ",1131614,520044264,0.0
מטומי,1131697,513795427,0.0
אגוד הנפ  אגח ז,1131762,513668277,0.0
אגוד הנפקות אג7,1131762,513668277,0.0
"אגוד הנפקות אגח זהב- אגוד הנפקות בע""מ",1131762,513668277,0.0
דה לסר אג4,1132059,1427976,0.0
דה לסר אגח ד,1132059,1513,0.0
דה לסר אגח ד,1132059,1427976,0.0
דה לסר אגח ד- דה לסר גרופ לימיטד,1132059,1513,0.0
דה לסר גרופ אגח ד,1132059,1513,0.0
אפי נכסים אגח ז,1132232,510560188,0.0
אפריקה ישראל נכסים ז,1132232,510560188,0.0
אפריקה נכסז,1132232,510560188,0.0
אפריקה נכסים אג7,1132232,510560188,0.0
אפריקה נכסים אגח ז,1132232,510560188,0.0
אשטרום,1132315,510381601,0.0
אשטרום קבוצה,1132315,510381601,0.0
אשטרום קבוצה מניה,1132315,510381601,0.0
אשטרום קבוצה- אשטרום קבוצה,1132315,510381601,0.0
אשטרום קבוצה- קבוצת אשטרום,1132315,510381601,0.0
אשטרום קב אגח א,1132323,510381601,0.0
אשטרום קב אגח א,1132323,1618,0.0
אשטרום קבוצה א',1132323,510381601,0.0
"אשטרום קבוצה אג""ח א- אשטרום קבוצה",1132323,510381601,0.0
אשטרום קבוצה אגח א,1132323,510381601,0.0
אשטרום קב אגח ב,1132331,510381601,0.0
"אשטרום קבוצה אג""ח ב- אשטרום קבוצה",1132331,510381601,0.0
אשטרום קבוצה סד' ב',1132331,510381601,0.0
"*אינרום- אינרום תעשיות בנייה בע""מ",1132356,515001659,0.0
אינרום,1132356,515001659,0.0
אינרום תעשיות ב,1132356,515001659,0.0
אינרום תעשיות בניה*,1132356,515001659,0.0
אינרום*,1132356,515001659,0.0
אינרום- אינרום בנייה,1132356,515001659,0.0
"אינרום- אינרום תעשיות בנייה בע""מ",1132356,515001659,0.0
"*פז נפט אגח ד- פז חברת הנפט בע""מ",1132505,510216054,1.0
פז אגח ד,1132505,510216054,1.0
"פז נפט  אג""ח  ד- פז נפט",1132505,510216054,1.0
"פז נפט אג""ח ד- פז נפט",1132505,510216054,1.0
פז נפט אג4,1132505,510216054,1.0
פז נפט אגח ד,1132505,510216054,1.0
"פז נפט אגח ד- פז חברת הנפט בע""מ",1132505,510216054,1.0
פז נפט ד'*,1132505,510216054,1.0
פז נפט ד*,1132505,510216054,1.0
ביג       אגח ו,1132521,513623314,0.0
"ביג אג""ח סדרה ו",1132521,513623314,0.0
ביג אגח ו,1132521,513623314,0.0
"ביג אגח ו- ביג מרכזי קניות (2004) בע""מ",1132521,513623314,0.0
ביג ו,1132521,513623314,0.0
